small_int_0,small_int_1,small_int_2,small_int_3,small_int_4,small_int_5,small_int_6,small_int_7,small_int_8,small_int_9,small_int_10,small_int_11,small_int_12,small_int_13,small_int_14,small_int_15,small_int_16,small_int_17,small_int_18,small_int_19,category_0,category_1,category_2,category_3,category_4,category_5,category_6,category_7,category_8,category_9,category_10,category_11,category_12,category_13,category_14,category_15,category_16,category_17,category_18,category_19,flag_0,flag_1,flag_2,flag_3,flag_4,flag_5,flag_6,flag_7,flag_8,flag_9,big_num_0,big_num_1,big_num_2,big_num_3,big_num_4,big_num_5,big_num_6,big_num_7,big_num_8,big_num_9
59,81,4,36,28,66,13,95,63,14,57,54,32,48,75,85,61,34,57,95,cat_2,cat_3,cat_0,cat_2,cat_3,cat_3,cat_0,cat_2,cat_3,cat_1,cat_3,cat_2,cat_3,cat_1,cat_0,cat_2,cat_0,cat_0,cat_2,cat_3,true,true,true,false,false,true,true,false,false,true,3522086821,7053714666,8305140921,3155046848,8124486869,5866420599,6915103050,6344334927,9164464566,8922924959
88,3,16,69,42,29,9,17,45,5,43,90,73,61,87,89,100,70,51,8,cat_1,cat_2,cat_3,cat_2,cat_1,cat_3,cat_0,cat_3,cat_3,cat_1,cat_2,cat_1,cat_2,cat_3,cat_1,cat_0,cat_3,cat_3,cat_1,cat_0,false,false,false,false,true,false,false,true,true,true,8521649498,4951324247,1084786353,3353874197,2186424347,6440343372,1901301818,4991313302,2154181693,2353997037
15,17,53,41,29,47,72,38,90,4,52,58,42,18,37,40,70,60,100,47,cat_1,cat_0,cat_1,cat_0,cat_0,cat_0,cat_1,cat_2,cat_2,cat_1,cat_1,cat_3,cat_2,cat_0,cat_1,cat_1,cat_0,cat_3,cat_0,cat_2,false,false,true,true,true,false,true,true,false,false,1410778758,7205308361,3792192720,8545576024,6180277260,8170054739,4833941517,8557073191,8634168612,6320581404
93,14,32,52,94,75,30,46,72,41,28,55,28,27,79,59,96,18,66,55,cat_1,cat_2,cat_3,cat_0,cat_0,cat_1,cat_2,cat_1,cat_2,cat_2,cat_1,cat_1,cat_2,cat_1,cat_3,cat_3,cat_3,cat_1,cat_3,cat_1,true,true,true,false,true,true,false,true,false,true,7056629551,7661467377,3992741410,4676348485,9014734917,1025704281,3715825239,6164562352,4338840463,9398615523
84,77,52,95,11,33,32,35,85,34,12,4,20,68,35,51,62,82,60,92,cat_1,cat_2,cat_3,cat_3,cat_0,cat_2,cat_0,cat_3,cat_3,cat_0,cat_0,cat_0,cat_0,cat_1,cat_3,cat_2,cat_0,cat_3,cat_3,cat_1,true,false,true,false,false,true,true,false,true,true,2617074686,1357638469,7457376765,9258285411,7457074303,4206096955,2793183662,6046222794,8244649578,1573230624
67,21,10,83,42,57,40,78,84,90,84,67,66,2,39,62,42,55,31,80,cat_3,cat_1,cat_1,cat_0,cat_1,cat_0,cat_3,cat_2,cat_0,cat_3,cat_1,cat_2,cat_2,cat_2,cat_0,cat_1,cat_2,cat_3,cat_0,cat_3,true,false,true,false,false,false,false,false,true,true,8701124992,2640733364,9726040399,5253239831,6586726505,7142953865,1576503236,8247135837,8511462347,3257842138
48,56,63,37,71,31,82,31,82,92,49,54,56,68,86,91,76,41,61,70,cat_2,cat_1,cat_3,cat_0,cat_3,cat_1,cat_0,cat_0,cat_0,cat_1,cat_3,cat_1,cat_2,cat_1,cat_1,cat_3,cat_1,cat_3,cat_2,cat_0,false,true,false,false,true,true,false,true,true,false,8832154079,9370664982,2904827931,4866962585,5085569361,5114640755,5572697198,5225899293,4865187971,5366407706
85,62,29,1,38,83,25,92,47,84,23,26,92,1,0,12,45,29,68,80,cat_2,cat_0,cat_0,cat_3,cat_1,cat_2,cat_1,cat_0,cat_2,cat_0,cat_0,cat_2,cat_3,cat_2,cat_1,cat_3,cat_0,cat_1,cat_1,cat_0,false,false,false,true,true,true,false,true,false,false,5871822439,5965481588,2191087251,2922420842,5913775136,4047027482,8378055300,6769286434,4034817176,2579632818
13,23,25,54,99,96,22,67,85,61,67,45,76,6,68,47,46,61,92,55,cat_0,cat_0,cat_3,cat_2,cat_3,cat_0,cat_2,cat_0,cat_1,cat_2,cat_3,cat_3,cat_2,cat_0,cat_3,cat_3,cat_0,cat_0,cat_3,cat_0,true,false,true,false,true,false,true,true,true,true,7203303808,8480365727,7515902704,9050790697,8153532878,4240647955,3949042742,4230517866,7140057254,5913766708
93,7,94,86,27,15,21,58,96,57,98,2,72,19,95,70,97,90,45,40,cat_3,cat_3,cat_0,cat_3,cat_1,cat_0,cat_1,cat_0,cat_1,cat_3,cat_0,cat_2,cat_1,cat_0,cat_2,cat_1,cat_0,cat_0,cat_3,cat_1,false,true,true,true,false,true,true,false,true,false,7250575018,6612261257,4220842222,7835844922,4911691643,8442539669,3593576076,9794822734,2968406902,6063914535
40,2,10,71,69,95,80,14,55,11,56,97,34,49,56,42,91,2,72,45,cat_2,cat_3,cat_2,cat_3,cat_2,cat_1,cat_2,cat_3,cat_0,cat_3,cat_3,cat_3,cat_2,cat_2,cat_3,cat_2,cat_1,cat_0,cat_1,cat_1,true,true,true,false,false,true,true,false,false,true,2769442765,7157561867,8587113371,4746640774,4491420003,9337474794,4246046040,2282253882,4329144687,2324910233
72,51,89,94,26,14,93,19,56,26,82,19,90,95,5,70,62,65,77,38,cat_1,cat_2,cat_0,cat_3,cat_2,cat_0,cat_2,cat_2,cat_0,cat_0,cat_1,cat_0,cat_0,cat_1,cat_3,cat_1,cat_2,cat_2,cat_1,cat_2,true,true,false,false,true,false,true,false,false,true,1141847278,8737535376,8673791900,2135820171,9006157241,2274294009,2717585224,4109577702,1158040859,2849227585
68,57,67,97,71,65,100,65,83,90,66,38,17,22,64,22,72,52,67,11,cat_3,cat_0,cat_0,cat_3,cat_1,cat_2,cat_1,cat_2,cat_2,cat_0,cat_1,cat_2,cat_2,cat_3,cat_1,cat_0,cat_3,cat_3,cat_3,cat_0,false,false,false,true,true,false,true,false,true,false,4088079201,3358666464,9623711769,9958558356,4001974064,8405873010,4540998037,5186617569,4787785059,7396470354
13,40,14,44,93,73,73,45,95,83,29,52,100,89,74,68,20,81,47,77,cat_2,cat_3,cat_3,cat_2,cat_3,cat_3,cat_1,cat_2,cat_1,cat_3,cat_3,cat_0,cat_1,cat_2,cat_0,cat_2,cat_0,cat_2,cat_2,cat_1,false,false,true,false,true,true,false,true,false,false,5032052821,9174008428,2090315306,4326634662,5657058856,8284894726,3220077284,9002242780,7509188344,7484828160
75,52,95,54,50,2,67,72,48,34,17,99,93,12,97,13,90,54,6,32,cat_2,cat_2,cat_2,cat_0,cat_2,cat_0,cat_2,cat_1,cat_1,cat_0,cat_1,cat_1,cat_3,cat_3,cat_2,cat_2,cat_1,cat_3,cat_1,cat_3,false,false,false,true,false,true,false,false,false,true,5650384784,2955352665,8819253569,5109162441,2684504849,5826154277,3426689474,1938672998,2665182417,2399885166
91,4,80,61,0,84,14,31,85,60,68,38,99,32,43,92,94,9,52,42,cat_1,cat_2,cat_2,cat_1,cat_2,cat_3,cat_0,cat_3,cat_1,cat_0,cat_1,cat_1,cat_3,cat_3,cat_0,cat_2,cat_1,cat_0,cat_0,cat_2,false,false,false,true,false,false,false,false,true,true,5749496637,5753032902,8944850647,1685695957,8977548634,2534548371,7074163267,9960303118,6402440532,7891335745
0,90,15,47,64,74,89,47,46,57,27,38,11,3,14,17,53,36,22,16,cat_3,cat_3,cat_1,cat_3,cat_0,cat_2,cat_3,cat_2,cat_3,cat_2,cat_1,cat_1,cat_0,cat_2,cat_2,cat_3,cat_2,cat_1,cat_3,cat_2,true,false,true,true,false,false,true,false,true,false,4024975772,6640482003,7881116875,3986988443,8042104360,6489496774,5339642616,1378082228,1041047875,8505044630
60,91,80,72,82,52,19,75,43,23,19,98,37,98,29,82,42,62,3,44,cat_1,cat_1,cat_1,cat_0,cat_0,cat_2,cat_0,cat_2,cat_2,cat_1,cat_1,cat_1,cat_2,cat_2,cat_1,cat_3,cat_3,cat_0,cat_2,cat_1,false,false,false,false,true,true,true,true,false,false,7200902941,5473367888,9291141824,4496782989,4116581004,6336173759,5610414894,9188355621,1635731443,4820341286
18,6,0,23,38,4,25,10,21,38,63,97,30,77,7,61,14,32,44,83,cat_2,cat_1,cat_1,cat_3,cat_1,cat_3,cat_0,cat_2,cat_1,cat_1,cat_3,cat_2,cat_1,cat_1,cat_2,cat_2,cat_1,cat_3,cat_2,cat_0,false,false,true,false,true,true,true,false,true,true,8446870942,3506120264,1968699827,7680680495,3321709610,8618097358,8929671231,3366496991,5647585649,6574944083
30,30,36,31,30,79,43,72,4,61,15,65,78,21,74,23,55,98,53,41,cat_2,cat_0,cat_3,cat_2,cat_2,cat_2,cat_1,cat_2,cat_3,cat_1,cat_3,cat_0,cat_0,cat_3,cat_0,cat_1,cat_1,cat_1,cat_1,cat_0,true,false,false,true,true,true,true,false,false,true,2757877176,6108295427,5457718650,4321158861,8342657804,6476886967,7673905751,1032317021,5039522562,7050691602
99,51,88,37,18,69,81,81,48,87,11,32,27,9,76,85,73,4,0,37,cat_1,cat_1,cat_2,cat_1,cat_2,cat_3,cat_1,cat_0,cat_2,cat_3,cat_2,cat_0,cat_1,cat_3,cat_1,cat_3,cat_0,cat_1,cat_1,cat_3,true,true,false,false,true,false,true,false,true,true,7151688936,7656433801,9798988040,1638203902,8003768984,8949114626,5030778441,7879188024,6777409331,6223921290
49,5,8,89,96,74,41,45,60,64,62,78,29,67,34,72,67,22,83,5,cat_1,cat_0,cat_0,cat_0,cat_3,cat_1,cat_0,cat_2,cat_1,cat_3,cat_1,cat_0,cat_1,cat_0,cat_2,cat_2,cat_1,cat_1,cat_1,cat_3,false,false,true,true,true,true,true,true,true,false,6895071352,7052794819,1198157818,5246886397,6690205274,5078683763,7702305225,6733397814,2141726688,1124638466
5,50,55,24,35,39,96,26,91,92,96,70,28,86,42,64,86,83,70,73,cat_2,cat_1,cat_1,cat_0,cat_3,cat_0,cat_2,cat_2,cat_3,cat_2,cat_0,cat_0,cat_3,cat_2,cat_3,cat_0,cat_2,cat_1,cat_3,cat_2,true,false,true,false,true,false,false,true,false,true,5753097251,2243299637,2356375584,5132538653,2344401332,6579815144,3622236664,3358408605,3356568456,9816743310
67,63,34,72,74,39,30,38,96,26,48,43,1,94,34,83,97,45,13,63,cat_0,cat_2,cat_2,cat_1,cat_2,cat_2,cat_0,cat_3,cat_2,cat_0,cat_1,cat_2,cat_2,cat_0,cat_2,cat_1,cat_3,cat_1,cat_2,cat_0,true,false,true,true,false,true,false,false,false,false,5869351853,4013221176,8259573552,7053297733,8378341311,9333747713,5820874866,1124892617,5621716566,9586399376
11,3,61,49,9,79,9,94,38,18,73,66,31,70,64,18,29,69,72,26,cat_1,cat_2,cat_0,cat_3,cat_2,cat_3,cat_0,cat_0,cat_1,cat_0,cat_3,cat_3,cat_2,cat_2,cat_0,cat_0,cat_0,cat_1,cat_3,cat_3,true,true,true,false,false,false,false,true,false,true,7130392225,7013612908,4384615540,9260403544,8947292270,6826589095,7309582731,4410298128,1213407325,6032695273
72,28,59,91,32,45,85,98,49,50,0,92,2,21,62,57,71,28,32,79,cat_0,cat_1,cat_3,cat_1,cat_1,cat_2,cat_2,cat_1,cat_3,cat_0,cat_1,cat_3,cat_3,cat_2,cat_0,cat_0,cat_0,cat_3,cat_2,cat_1,false,false,true,false,true,false,true,false,true,true,1068201979,9936423321,9797983185,6476846150,8602394944,4854456808,1436601490,9866144138,5886661968,4691593237
12,30,34,14,44,16,22,24,69,58,64,77,8,38,46,86,64,50,76,47,cat_3,cat_1,cat_3,cat_0,cat_0,cat_0,cat_0,cat_0,cat_2,cat_1,cat_2,cat_0,cat_3,cat_2,cat_1,cat_2,cat_2,cat_2,cat_0,cat_2,false,true,false,false,false,true,false,false,true,true,9132424444,8977575708,7662322844,6664181682,6139888381,8929420696,5641523413,7594548926,3026673377,7884967745
84,12,37,41,26,95,51,67,87,83,35,74,96,7,35,34,85,80,92,7,cat_1,cat_3,cat_0,cat_1,cat_1,cat_0,cat_0,cat_1,cat_3,cat_0,cat_2,cat_3,cat_3,cat_2,cat_1,cat_2,cat_1,cat_0,cat_2,cat_0,true,false,false,true,true,false,true,false,false,true,5452704798,6570961178,3827810753,8580042136,7584092869,7500703045,3592027947,2174158145,2472162773,8228242432
48,49,69,70,37,67,91,19,9,66,83,63,68,63,21,2,0,59,34,98,cat_3,cat_3,cat_1,cat_2,cat_3,cat_0,cat_3,cat_1,cat_0,cat_2,cat_3,cat_3,cat_3,cat_2,cat_0,cat_3,cat_3,cat_1,cat_1,cat_3,false,true,false,false,false,true,false,true,true,true,8877818951,2511731908,3898558692,5628111012,5136836828,8827165696,1953991522,3103316274,3218214622,4727891371
22,60,71,20,19,16,1,2,21,10,66,91,88,24,73,40,37,88,86,47,cat_2,cat_2,cat_2,cat_1,cat_3,cat_1,cat_2,cat_1,cat_1,cat_2,cat_1,cat_1,cat_0,cat_1,cat_3,cat_0,cat_1,cat_2,cat_2,cat_0,true,false,true,false,true,true,false,true,true,true,4113158105,2606145236,4327430730,4563331865,7275873353,5632405790,8081938714,7144812510,1042406717,6010067733
3,24,6,40,44,32,31,10,76,72,29,38,25,33,26,45,64,77,36,99,cat_1,cat_2,cat_1,cat_3,cat_2,cat_0,cat_2,cat_2,cat_2,cat_0,cat_2,cat_2,cat_0,cat_1,cat_3,cat_3,cat_1,cat_1,cat_3,cat_1,true,true,true,false,true,true,false,true,true,false,5798029742,4447584604,3773886575,2685361774,6266252269,9063938034,3579698773,7571433741,6746169417,1539043169
43,21,22,92,27,22,35,97,57,88,60,10,93,97,82,88,69,8,95,7,cat_1,cat_1,cat_1,cat_1,cat_2,cat_0,cat_2,cat_3,cat_0,cat_2,cat_1,cat_0,cat_0,cat_1,cat_1,cat_2,cat_1,cat_1,cat_2,cat_3,true,false,true,true,false,false,true,true,false,false,4285999067,6592627006,8391010276,3410653711,6284060834,1114065969,6780430694,8389143951,7469195096,9150557194
15,42,30,62,25,60,39,96,94,34,85,8,50,5,35,94,92,51,93,55,cat_1,cat_1,cat_2,cat_1,cat_3,cat_3,cat_2,cat_3,cat_0,cat_1,cat_0,cat_0,cat_2,cat_3,cat_2,cat_0,cat_3,cat_3,cat_3,cat_1,false,false,true,false,false,true,true,true,false,true,8331988899,4379385078,7769110932,2638984648,7210500595,5194693324,4560311200,2875806726,6560909316,1964513003
3,79,62,22,80,98,6,67,98,60,18,17,32,60,96,50,79,61,9,91,cat_3,cat_2,cat_0,cat_0,cat_3,cat_1,cat_0,cat_1,cat_1,cat_1,cat_0,cat_0,cat_0,cat_2,cat_0,cat_3,cat_1,cat_3,cat_3,cat_3,true,false,true,true,false,false,false,false,true,false,5715781684,6079979511,9542903373,9126030705,7676213868,3919191556,6171054769,4606673422,8530735889,6980325307
14,14,21,69,71,96,47,93,90,58,89,100,81,32,35,50,45,8,13,61,cat_3,cat_3,cat_1,cat_2,cat_3,cat_2,cat_0,cat_3,cat_2,cat_2,cat_2,cat_2,cat_0,cat_3,cat_0,cat_2,cat_0,cat_1,cat_1,cat_3,true,false,false,false,true,false,false,true,true,true,4961941212,6007350897,4435826704,3937611259,9091404260,9622465917,1825450193,5251661735,1829511353,4194029538
86,44,18,50,100,86,58,92,70,59,54,74,75,24,29,69,58,30,43,29,cat_2,cat_1,cat_2,cat_1,cat_0,cat_1,cat_2,cat_3,cat_0,cat_3,cat_0,cat_1,cat_1,cat_2,cat_3,cat_0,cat_0,cat_3,cat_3,cat_0,true,true,true,true,true,false,false,true,false,true,7106020951,5747341959,6843260941,6849327366,7267859188,9680923075,9455761328,9705997063,8363146941,7276136537
61,15,19,59,14,49,47,71,6,13,35,41,46,82,14,93,52,42,56,85,cat_2,cat_0,cat_1,cat_2,cat_2,cat_2,cat_3,cat_1,cat_3,cat_2,cat_2,cat_3,cat_0,cat_1,cat_2,cat_2,cat_1,cat_3,cat_1,cat_0,true,false,true,false,false,true,true,true,true,false,6800990122,3509467151,7874447304,4780610695,6957881027,1318139152,2519983909,1934430823,7437788995,3422618580
89,76,90,25,58,33,42,65,9,17,40,82,33,9,16,13,39,61,86,99,cat_3,cat_1,cat_3,cat_0,cat_0,cat_3,cat_3,cat_1,cat_2,cat_3,cat_1,cat_0,cat_0,cat_0,cat_3,cat_2,cat_2,cat_1,cat_1,cat_1,true,true,false,false,false,false,true,false,false,true,7811434321,5223966329,2738772957,4628035297,2634079244,6485882290,3556148826,5912822328,2838852570,6088956653
36,6,22,52,54,67,68,50,21,100,20,95,76,47,9,29,37,94,100,63,cat_3,cat_1,cat_1,cat_1,cat_0,cat_1,cat_3,cat_2,cat_3,cat_0,cat_1,cat_3,cat_3,cat_0,cat_1,cat_1,cat_1,cat_1,cat_0,cat_3,false,false,true,true,false,true,true,false,false,true,3608935864,6136977066,2308494884,1376789444,2121434161,6622636266,9064965070,6434868930,8573526373,7339681285
74,93,88,70,32,30,38,69,97,96,32,98,20,33,3,58,67,34,29,97,cat_2,cat_0,cat_1,cat_2,cat_2,cat_1,cat_2,cat_0,cat_0,cat_1,cat_0,cat_3,cat_2,cat_1,cat_2,cat_0,cat_1,cat_3,cat_3,cat_1,true,true,false,true,true,false,false,true,false,false,7722349004,1768154157,7786587992,6925746189,7698816245,5587673459,1460981039,2938935416,9072613155,5995602025
38,37,59,73,7,20,43,77,37,71,18,27,31,57,58,6,45,76,53,6,cat_0,cat_2,cat_3,cat_0,cat_2,cat_1,cat_3,cat_0,cat_3,cat_3,cat_0,cat_3,cat_3,cat_3,cat_0,cat_3,cat_0,cat_1,cat_2,cat_3,false,false,true,true,true,true,false,false,true,true,1146064553,2691155193,7515897400,4245048145,6743705403,8296708976,2745573570,2579257276,8604359536,2243906389
11,35,86,46,68,86,99,14,28,71,2,46,52,59,6,52,27,75,75,81,cat_2,cat_2,cat_1,cat_1,cat_3,cat_0,cat_1,cat_2,cat_0,cat_2,cat_2,cat_1,cat_3,cat_2,cat_2,cat_0,cat_3,cat_2,cat_3,cat_3,false,true,false,true,false,false,false,false,false,true,4340628893,8069462131,5203669652,7425943578,4234666769,6781367524,1223955565,4714907201,2343403607,4477340242
4,100,50,13,50,75,73,76,18,52,96,78,93,42,94,88,54,4,31,25,cat_0,cat_1,cat_0,cat_1,cat_0,cat_0,cat_2,cat_1,cat_0,cat_3,cat_3,cat_1,cat_3,cat_3,cat_3,cat_2,cat_0,cat_1,cat_3,cat_0,true,false,false,true,false,false,false,false,false,true,3446993281,8639321269,8051458871,2570362074,6036201060,7460752745,4224784309,4811000489,4373975628,1075192586
98,59,82,92,33,97,56,7,37,58,78,6,50,12,24,32,44,50,1,85,cat_3,cat_3,cat_3,cat_2,cat_1,cat_0,cat_1,cat_0,cat_2,cat_3,cat_3,cat_0,cat_3,cat_2,cat_0,cat_3,cat_3,cat_1,cat_1,cat_0,true,true,true,true,false,false,false,false,false,true,2133473100,6363693149,6034470004,5279297823,5421543253,4218406521,5734742143,5764202689,2126339483,4699521061
72,38,1,7,74,100,72,88,97,47,35,52,75,13,44,30,70,2,19,50,cat_0,cat_1,cat_1,cat_1,cat_0,cat_0,cat_2,cat_1,cat_1,cat_1,cat_3,cat_2,cat_1,cat_0,cat_3,cat_1,cat_2,cat_1,cat_3,cat_2,false,false,true,true,true,true,true,false,true,true,7122828557,3776781411,5684922640,9208798914,8613125658,7699926430,9841792787,9729439345,7352973177,5764352788
65,62,18,77,36,97,12,26,18,58,33,28,83,84,24,14,4,2,20,44,cat_3,cat_2,cat_3,cat_1,cat_3,cat_2,cat_3,cat_3,cat_3,cat_1,cat_2,cat_2,cat_0,cat_1,cat_0,cat_2,cat_3,cat_3,cat_2,cat_2,false,true,false,false,true,true,false,false,false,false,4325352005,4625623106,4595176246,4808559385,1542006247,8934713064,9392970635,2875297026,3351436882,9878143248
67,31,50,61,67,61,43,71,39,76,84,21,45,74,86,5,56,57,90,60,cat_2,cat_0,cat_3,cat_1,cat_2,cat_2,cat_2,cat_3,cat_2,cat_1,cat_0,cat_1,cat_1,cat_2,cat_3,cat_0,cat_3,cat_3,cat_1,cat_2,false,false,true,true,false,false,true,false,true,true,9696957281,2338224641,5975392841,6587215521,3566875116,7644929314,5473301731,6127780285,1036864087,7506147105
